Date,Country Name,iOS,Android,Unknown,Windows,Samsung,Nokia Unknown,BlackBerry OS,Linux,Other,Series 40,SymbianOS,Sony Ericsson,Playstation,LG,OS X,Maemo 5,bada,Nintendo,Nintendo 3DS,MeeGo,JAVA,Firefox OS,Tizen,WAP,webOS,LiMo,Motorola,Palm,KaiOS,Rex,DangerOS,Brew,Sailfish
2010-04-01,Chile,36.1,0.66,5.73,1.28,2.49,,3.18,,0.01,,37.11,12.37,0.8,0.01,,0.0,,0.25,,,,,,,,,,,,,,,
2010-05-01,Chile,39.7,0.57,6.61,0.64,3.4,,3.61,,0.01,,34.96,9.47,0.83,0.01,,0.0,,0.19,,,,,,,,,,,,,,,
2010-06-01,Chile,35.71,0.5,6.61,0.6,4.04,,3.07,,0.01,,37.49,10.87,0.88,0.01,,0.0,,0.21,,,,,,,,,,,,,,,
2010-07-01,Chile,36.09,1.35,5.46,1.04,3.65,,3.51,,0.01,,38.03,9.75,0.84,0.01,,0.0,,0.23,,,,,,,,,,,,,,,
2010-08-01,Chile,39.43,2.7,5.24,1.15,2.88,,4.02,,0.03,,35.79,8.06,0.56,0.0,,0.0,,0.15,,,,,,,,,,,,,,,
2010-09-01,Chile,37.93,4.26,5.21,0.88,2.91,,3.71,,0.02,,36.33,8.21,0.41,0.01,,0.0,,0.13,,,,,,,,,,,,,,,
2010-10-01,Chile,36.99,5.52,3.55,1.08,2.65,,3.69,,0.02,,38.48,7.55,0.36,0.01,,0.0,,0.1,,,,,,,,,,,,,,,
2010-11-01,Chile,38.21,7.74,2.9,0.93,3.56,,3.91,,0.02,,35.43,6.77,0.32,0.03,,0.06,,0.12,,,,,,,,,,,,,,,
2010-12-01,Chile,37.48,10.45,3.69,0.74,5.61,,3.77,,0.02,,31.67,5.82,0.47,0.01,,0.08,,0.18,,,,,,,,,,,,,,,
2018-01-01,Japan,66.24,33.14,0.08,0.04,,,,,0.03,,,,0.37,,,,,,0.05,,,,,0.05,,,,,,,,,
2018-02-01,Japan,66.62,32.74,0.13,0.03,,,,,0.02,,,,0.32,,,,,,0.06,,,,,0.08,,,,,,,,,
2018-03-01,Japan,66.34,33.02,0.18,0.03,,,,,0.02,,,,0.31,,,,,,0.07,,,,,0.03,,,,,,,,,
2018-04-01,Japan,66.68,32.72,0.17,0.03,,,,,0.03,,,,0.28,,,,,,0.07,,,,,0.02,,,,,,,,,
2018-05-01,Japan,66.92,32.62,0.1,0.04,,,,,0.04,,,,0.2,,,,,,0.07,,,,,0.02,,,,,,,,,
2018-06-01,Japan,67.46,32.11,0.14,0.05,,,,,0.03,,,,0.15,,,,,,0.05,,,,,0.02,,,,,,,,,
2018-07-01,Japan,67.99,31.67,0.07,0.03,,,,,0.02,,,,0.14,,,,,,0.05,,,,,0.03,,,,,,,,,
2018-08-01,Japan,67.34,32.21,0.13,0.03,,,,,0.03,,,,0.13,,,,,,0.07,,,,,0.05,,,,,,,,,
2018-09-01,Japan,69.67,30.07,0.07,0.02,,,,,0.02,,,,0.08,,,,,,0.02,,,,,0.04,,,,,,,,,
2018-10-01,Japan,70.14,29.58,0.09,0.01,,,,,0.02,,,,0.09,,,,,,0.02,,,,,0.04,,,,,,,,,
2018-11-01,Japan,77.2,22.52,0.06,0.03,,,,,0.03,,,,0.1,,,,,,0.03,,,,,0.03,,,,,,,,,
2018-12-01,Japan,76.44,23.24,0.06,0.03,,,,,0.04,,,,0.11,,,,,,0.03,,,,,0.03,,,,,,,,,
2010-01-01,Jordan,4.53,0.07,2.19,0.39,0.15,,0.3,,0.0,,89.48,2.46,0.4,0.02,,0.0,,0.01,,,,,,,,,,,,,,,
2010-02-01,Jordan,5.41,0.15,1.0,0.28,0.21,,0.36,,0.0,,90.25,2.05,0.22,0.01,,0.0,,0.07,,,,,,,,,,,,,,,
2010-03-01,Jordan,4.57,0.18,0.88,0.48,0.22,,0.53,,0.0,,90.41,2.45,0.23,0.02,,0.0,,0.03,,,,,,,,,,,,,,,
2010-04-01,Jordan,3.93,0.18,1.05,0.28,0.35,,0.85,,0.0,,90.61,2.41,0.3,0.02,,0.0,,0.01,,,,,,,,,,,,,,,
2010-05-01,Jordan,4.52,0.29,2.08,0.08,0.5,,0.88,,0.0,,88.04,3.22,0.37,0.01,,0.0,,0.01,,,,,,,,,,,,,,,
2010-06-01,Jordan,5.44,0.33,2.89,0.08,0.73,,1.14,,0.01,,85.84,3.14,0.37,0.0,,0.0,,0.02,,,,,,,,,,,,,,,
2010-07-01,Jordan,5.03,0.57,2.24,0.18,0.55,,3.0,,0.0,,84.48,3.29,0.63,0.02,,0.0,,0.01,,,,,,,,,,,,,,,
2010-08-01,Jordan,5.17,1.1,2.2,0.25,0.63,,3.7,,0.0,,83.56,3.0,0.32,0.04,,0.0,,0.02,,,,,,,,,,,,,,,
2010-09-01,Jordan,4.39,1.09,2.45,0.17,0.91,,2.82,,0.01,,84.61,3.31,0.19,0.02,,0.0,,0.04,,,,,,,,,,,,,,,
2010-10-01,Jordan,3.88,1.24,0.97,0.19,0.87,,2.43,,0.0,,87.11,3.07,0.18,0.01,,0.0,,0.02,,,,,,,,,,,,,,,
2010-11-01,Jordan,4.03,1.54,1.27,0.3,2.12,,2.69,,0.0,,83.96,3.37,0.12,0.04,,0.52,,0.02,,,,,,,,,,,,,,,
2010-12-01,Jordan,4.17,1.42,1.41,0.32,4.14,,2.78,,0.0,,81.88,2.92,0.12,0.1,,0.72,,0.02,,,,,,,,,,,,,,,
2011-01-01,Germany,59.29,20.71,1.04,1.19,3.07,,0.66,0.0,0.01,,7.94,3.61,1.09,0.14,,0.49,0.0,0.26,0.0,,,,,,0.38,0.13,,,,,,,
2011-02-01,Germany,58.67,22.01,0.99,1.65,3.15,,0.63,0.0,0.01,,7.49,3.16,0.94,0.14,,0.47,0.0,0.24,0.0,,,,,,0.34,0.12,,,,,,,
2011-03-01,Germany,57.95,23.09,0.91,1.58,2.87,,0.62,0.0,0.01,,7.71,2.93,1.04,0.16,,0.41,0.0,0.28,0.0,,,,,,0.34,0.11,,,,,,,
2011-04-01,Germany,57.11,23.95,0.86,1.85,2.34,,0.66,0.0,0.01,,7.23,2.91,1.16,0.15,,0.37,0.61,0.36,0.0,,,,,,0.36,0.11,,,,,,,
2011-05-01,Germany,56.66,26.07,0.81,1.89,1.15,,0.7,0.0,0.0,,6.59,2.45,1.06,0.09,,0.3,1.57,0.27,0.0,,,,,,0.3,0.1,,,,,,,
2011-06-01,Germany,55.08,27.09,1.14,1.94,1.34,,0.72,0.0,0.0,,6.65,2.6,1.03,0.11,,0.24,1.51,0.26,0.0,,,,,,0.23,0.09,,,,,,,
2011-07-01,Germany,53.95,29.13,0.82,2.02,1.12,,0.87,0.0,0.0,,6.56,2.49,0.81,0.1,,0.23,1.38,0.22,0.0,,,,,,0.22,0.07,,,,,,,
2011-08-01,Germany,50.86,32.63,0.84,2.04,1.07,,0.73,0.0,0.0,,6.4,2.34,0.91,0.08,,0.18,1.42,0.24,0.0,,,,,,0.19,0.07,,,,,,,
2011-09-01,Germany,50.26,34.45,0.73,1.94,0.91,,0.67,0.0,0.0,,6.16,2.03,0.81,0.06,,0.14,1.32,0.25,0.0,,,,,,0.19,0.07,,,,,,,
2011-10-01,Germany,50.43,35.21,0.72,1.86,0.81,,0.61,0.21,0.01,,5.5,1.78,0.96,0.06,,0.13,1.24,0.29,0.0,,,,,,0.14,0.04,,,,,,,
2011-11-01,Germany,49.21,36.72,0.68,1.81,0.8,,0.59,0.39,0.02,,5.21,1.8,0.93,0.07,,0.13,1.2,0.26,0.0,,,,,,0.12,0.05,,,,,,,
2011-12-01,Germany,47.11,38.6,0.7,1.69,0.95,,0.55,0.41,0.02,,5.12,1.83,0.89,0.06,,0.15,1.2,0.25,0.32,,,,,,0.1,0.05,,,,,,,
2014-01-01,France,47.83,44.22,0.24,4.56,0.21,,0.81,0.05,0.02,0.39,0.27,0.04,0.24,0.12,,,0.79,0.13,0.08,,,,,,,,,,,,,,
2014-02-01,France,44.61,48.02,0.19,4.35,0.13,,0.66,0.04,0.02,0.31,0.19,0.03,0.51,0.1,,,0.67,0.11,0.06,,,,,,,,,,,,,,
2014-03-01,France,43.91,48.24,0.21,4.68,0.1,,0.76,0.06,0.01,0.43,0.23,0.03,0.45,0.09,,,0.62,0.11,0.07,,,,,,,,,,,,,,
2014-04-01,France,44.18,47.81,0.17,4.89,0.12,,0.79,0.05,0.02,0.55,0.2,0.03,0.43,0.08,,,0.53,0.09,0.07,,,,,,,,,,,,,,
2014-05-01,France,42.81,50.05,0.18,4.79,0.13,,0.66,0.04,0.02,0.22,0.15,0.03,0.33,0.05,,,0.4,0.08,0.06,,,,,,,,,,,,,,
2014-06-01,France,42.32,50.74,0.12,4.75,0.13,,0.67,0.04,0.02,0.19,0.13,0.01,0.31,0.05,,,0.38,0.07,0.05,,,,,,,,,,,,,,
2014-07-01,France,37.69,55.76,0.08,5.05,0.07,,0.56,0.02,0.01,0.11,0.06,0.01,0.22,0.03,,,0.2,0.04,0.06,,,,,,,,,,,,,,
2014-08-01,France,37.47,55.56,0.12,5.22,0.08,,0.58,0.04,0.02,0.13,0.09,0.01,0.28,0.05,,,0.25,0.05,0.05,,,,,,,,,,,,,,
2014-09-01,France,38.65,54.89,0.13,4.77,0.08,,0.58,0.04,0.02,0.16,0.09,0.01,0.21,0.05,,,0.23,0.04,0.04,,,,,,,,,,,,,,
2014-10-01,France,35.48,58.44,0.1,4.93,0.04,,0.46,0.02,0.02,0.09,0.04,0.01,0.18,0.02,,,0.12,0.02,0.04,,,,,,,,,,,,,,
2014-11-01,France,34.45,59.61,0.1,4.76,0.04,,0.46,0.03,0.01,0.09,0.05,0.01,0.15,0.03,,,0.12,0.03,0.06,,,,,,,,,,,,,,
2014-12-01,France,34.53,60.31,0.09,4.09,0.03,,0.5,0.02,0.02,0.07,0.04,0.0,0.12,0.02,,,0.1,0.02,0.05,,,,,,,,,,,,,,
2009-01-01,Qatar,9.56,0.0,0.84,0.15,0.0,,0.1,,0.05,,87.3,0.0,2.0,0.0,,,,0.0,,,,,,,,,,,,,,,
2009-02-01,Qatar,8.55,0.0,0.84,0.2,0.0,,0.1,,0.0,,88.18,0.0,2.13,0.0,,,,0.0,,,,,,,,,,,,,,,
2009-03-01,Qatar,9.89,0.01,0.91,0.14,0.0,,0.22,,0.0,,87.93,0.0,0.9,0.0,,,,0.0,,,,,,,,,,,,,,,
2009-04-01,Qatar,11.27,0.0,1.24,0.12,0.0,,0.34,,0.0,,86.01,0.0,1.02,0.0,,,,0.0,,,,,,,,,,,,,,,
2009-05-01,Qatar,8.84,0.0,1.29,0.15,0.0,,0.31,,0.0,,87.06,0.0,2.34,0.0,,,,0.0,,,,,,,,,,,,,,,
2009-06-01,Qatar,7.8,0.0,1.19,0.12,0.0,,0.42,,0.02,,88.65,0.0,1.79,0.0,,,,0.0,,,,,,,,,,,,,,,
2009-07-01,Qatar,6.49,0.08,2.68,0.13,0.06,,0.63,,0.0,,88.53,0.24,1.16,0.0,,,,0.0,,,,,,,,,,,,,,,
2009-08-01,Qatar,8.91,0.03,0.5,0.18,0.09,,1.16,,0.01,,87.55,0.6,0.98,0.0,,,,0.0,,,,,,,,,,,,,,,
2009-09-01,Qatar,9.49,0.03,0.51,0.45,0.13,,1.44,,0.0,,85.06,1.89,0.99,0.0,,,,0.02,,,,,,,,,,,,,,,
2009-10-01,Qatar,6.03,0.13,0.44,0.27,0.16,,1.62,,0.0,,85.66,4.9,0.77,0.0,,,,0.02,,,,,,,,,,,,,,,
2009-11-01,Qatar,5.98,0.75,0.57,0.22,0.17,,1.73,,0.0,,86.27,3.69,0.55,0.0,,,,0.06,,,,,,,,,,,,,,,
2009-12-01,Qatar,6.16,1.92,0.97,0.15,0.22,,2.15,,0.0,,83.08,4.47,0.76,0.06,,,,0.05,,,,,,,,,,,,,,,
2017-01-01,Turkey,18.18,80.23,0.03,0.64,0.33,0.08,0.03,,0.02,0.3,0.15,,,,,,0.02,,,,,,,,,,,,,,,,
2017-02-01,Turkey,17.75,80.66,0.03,0.65,0.34,0.07,0.02,,0.02,0.29,0.15,,,,,,0.02,,,,,,,,,,,,,,,,
2017-03-01,Turkey,17.61,80.91,0.04,0.61,0.33,0.06,0.03,,0.02,0.25,0.13,,,,,,0.02,,,,,,,,,,,,,,,,
2017-04-01,Turkey,17.67,80.92,0.03,0.57,0.34,0.06,0.02,,0.01,0.22,0.13,,,,,,0.02,,,,,,,,,,,,,,,,
2017-05-01,Turkey,17.64,80.89,0.03,0.58,0.37,0.06,0.03,,0.02,0.24,0.13,,,,,,0.02,,,,,,,,,,,,,,,,
2017-06-01,Turkey,18.26,80.38,0.03,0.52,0.37,0.05,0.02,,0.02,0.22,0.11,,,,,,0.02,,,,,,,,,,,,,,,,
2017-07-01,Turkey,18.15,80.4,0.03,0.51,0.42,0.06,0.02,,0.02,0.25,0.11,,,,,,0.02,,,,,,,,,,,,,,,,
2017-08-01,Turkey,19.43,79.29,0.03,0.46,0.4,0.05,0.02,,0.01,0.21,0.09,,,,,,0.02,,,,,,,,,,,,,,,,
2017-09-01,Turkey,18.27,80.46,0.03,0.44,0.41,0.05,0.02,,0.01,0.21,0.08,,,,,,0.02,,,,,,,,,,,,,,,,
2017-10-01,Turkey,17.84,80.65,0.03,0.56,0.46,0.06,0.02,,0.02,0.23,0.11,,,,,,0.02,,,,,,,,,,,,,,,,
2017-11-01,Turkey,17.82,80.87,0.04,0.48,0.43,0.04,0.02,,0.02,0.15,0.12,,,,,,0.02,,,,,,,,,,,,,,,,
2017-12-01,Turkey,17.41,81.32,0.04,0.43,0.42,0.04,0.02,,0.02,0.17,0.11,,,,,,0.02,,,,,,,,,,,,,,,,
2017-01-01,Ecuador,10.15,80.98,0.37,3.77,0.1,1.87,0.66,0.11,0.03,1.39,0.26,,0.16,0.17,,,,,,,,,,,,,,,,,,,
2017-02-01,Ecuador,9.7,81.63,0.35,3.72,0.11,1.8,0.58,0.09,0.03,1.43,0.25,,0.17,0.14,,,,,,,,,,,,,,,,,,,
2017-03-01,Ecuador,10.01,81.61,0.39,3.57,0.15,1.75,0.49,0.09,0.03,1.39,0.23,,0.16,0.12,,,,,,,,,,,,,,,,,,,
2017-04-01,Ecuador,9.97,82.11,0.38,3.45,0.14,1.54,0.54,0.06,0.03,1.28,0.2,,0.18,0.13,,,,,,,,,,,,,,,,,,,
2017-05-01,Ecuador,9.73,83.14,0.37,3.18,0.15,1.3,0.46,0.05,0.02,1.15,0.18,,0.14,0.12,,,,,,,,,,,,,,,,,,,
2017-06-01,Ecuador,9.2,84.49,0.29,2.69,0.19,1.15,0.43,0.04,0.02,1.07,0.15,,0.15,0.13,,,,,,,,,,,,,,,,,,,
2017-07-01,Ecuador,9.41,84.65,0.27,2.5,0.22,1.11,0.36,0.05,0.02,0.99,0.14,,0.16,0.13,,,,,,,,,,,,,,,,,,,
2017-08-01,Ecuador,10.44,84.31,0.21,2.21,0.3,0.95,0.34,0.04,0.02,0.85,0.1,,0.13,0.12,,,,,,,,,,,,,,,,,,,
2017-09-01,Ecuador,8.05,87.64,0.15,1.72,0.23,0.88,0.3,0.03,0.01,0.71,0.11,,0.11,0.07,,,,,,,,,,,,,,,,,,,
2017-10-01,Ecuador,8.97,86.03,0.22,1.91,0.34,1.01,0.25,0.04,0.01,0.92,0.13,,0.11,0.06,,,,,,,,,,,,,,,,,,,
2017-11-01,Ecuador,11.26,84.09,0.26,1.73,0.5,0.74,0.21,0.03,0.01,0.88,0.1,,0.11,0.07,,,,,,,,,,,,,,,,,,,
2017-12-01,Ecuador,11.65,84.01,0.2,1.65,0.39,0.7,0.19,0.03,0.03,0.93,0.08,,0.1,0.05,,,,,,,,,,,,,,,,,,,
2018-01-01,Ukraine,19.11,76.14,0.79,1.43,0.42,0.6,0.09,0.04,0.0,0.93,0.3,0.03,0.01,0.03,,,0.07,,,,,,,,,,,,,,,,
2018-02-01,Ukraine,19.07,77.01,0.39,1.34,0.39,0.51,0.07,0.04,0.0,0.81,0.26,0.04,0.01,0.02,,,0.03,,,,,,,,,,,,,,,,
2018-03-01,Ukraine,18.15,77.16,0.61,1.21,0.34,0.89,0.07,0.04,0.0,1.15,0.31,0.02,0.01,0.02,,,0.03,,,,,,,,,,,,,,,,
2018-04-01,Ukraine,19.23,76.72,0.51,1.17,0.37,0.87,0.07,0.04,0.0,0.62,0.3,0.02,0.01,0.03,,,0.04,,,,,,,,,,,,,,,,
2018-05-01,Ukraine,18.85,77.49,0.5,1.21,0.29,0.57,0.08,0.03,0.01,0.62,0.25,0.01,0.01,0.03,,,0.05,,,,,,,,,,,,,,,,
2018-06-01,Ukraine,18.08,77.97,0.47,1.08,0.25,0.38,0.06,0.04,0.01,1.16,0.37,0.02,0.01,0.04,,,0.05,,,,,,,,,,,,,,,,
2018-07-01,Ukraine,16.44,80.49,0.22,0.83,0.23,0.47,0.06,0.04,0.0,0.82,0.33,0.02,0.02,0.01,,,0.02,,,,,,,,,,,,,,,,
2018-08-01,Ukraine,17.7,79.47,0.29,0.88,0.35,0.36,0.07,0.03,0.0,0.55,0.25,0.01,0.02,0.01,,,0.02,,,,,,,,,,,,,,,,
2018-09-01,Ukraine,18.95,78.43,0.26,0.79,0.29,0.34,0.06,0.05,0.01,0.46,0.21,0.1,0.01,0.01,,,0.02,,,,,,,,,,,,,,,,
2018-10-01,Ukraine,19.99,77.57,0.2,0.74,0.31,0.32,0.04,0.03,0.01,0.53,0.21,0.01,0.02,0.01,,,0.01,,,,,,,,,,,,,,,,
2018-11-01,Ukraine,22.81,74.45,0.22,0.86,0.32,0.39,0.06,0.04,0.0,0.56,0.21,0.02,0.01,0.01,,,0.01,,,,,,,,,,,,,,,,
2018-12-01,Ukraine,20.99,76.42,0.15,0.8,0.39,0.36,0.05,0.04,0.0,0.56,0.2,0.01,0.01,0.01,,,0.01,,,,,,,,,,,,,,,,
2010-01-01,Maldives,21.12,0.42,3.99,1.4,0.9,,0.3,,0.0,,57.83,12.81,0.85,0.33,,0.0,,0.05,,,,,,,,,,,,,,,
2010-02-01,Maldives,21.35,1.68,3.46,2.92,0.44,,0.3,,0.01,,57.27,12.11,0.34,0.1,,0.0,,0.01,,,,,,,,,,,,,,,
2010-03-01,Maldives,19.57,1.24,5.7,1.98,0.39,,0.36,,0.0,,60.6,9.28,0.73,0.16,,0.0,,0.0,,,,,,,,,,,,,,,
2010-04-01,Maldives,19.27,1.32,6.0,1.48,0.81,,0.52,,0.02,,57.11,12.11,0.9,0.36,,0.0,,0.1,,,,,,,,,,,,,,,
2010-05-01,Maldives,16.84,1.82,7.74,0.22,2.21,,0.46,,0.02,,58.05,10.85,1.65,0.08,,0.0,,0.07,,,,,,,,,,,,,,,
2010-06-01,Maldives,17.33,1.58,6.16,0.08,1.47,,0.34,,0.01,,58.0,13.85,1.03,0.05,,0.0,,0.08,,,,,,,,,,,,,,,
2010-07-01,Maldives,14.85,2.94,5.14,0.68,0.71,,0.64,,0.0,,64.51,9.91,0.4,0.12,,0.0,,0.1,,,,,,,,,,,,,,,
2010-08-01,Maldives,14.63,4.88,5.59,1.21,0.84,,0.47,,0.0,,60.43,10.71,0.41,0.76,,0.0,,0.07,,,,,,,,,,,,,,,
2010-09-01,Maldives,16.51,3.42,5.32,1.29,0.76,,0.71,,0.0,,62.0,8.61,0.63,0.76,,0.0,,0.01,,,,,,,,,,,,,,,
2010-10-01,Maldives,14.51,4.67,3.38,1.27,0.83,,0.6,,0.0,,66.52,6.22,1.3,0.62,,0.0,,0.07,,,,,,,,,,,,,,,
2010-11-01,Maldives,15.6,4.2,3.43,0.98,0.72,,1.78,,0.0,,66.18,5.96,0.35,0.44,,0.31,,0.04,,,,,,,,,,,,,,,
2010-12-01,Maldives,15.89,5.88,2.29,1.23,0.92,,0.6,,0.0,,66.59,5.01,0.43,0.39,,0.73,,0.01,,,,,,,,,,,,,,,
2014-01-01,Netherlands,44.72,52.06,0.05,1.98,0.07,,0.71,0.03,0.06,0.12,0.15,,0.02,0.03,,,,,,,,,,,,,,,,,,,
2014-02-01,Netherlands,42.88,54.06,0.06,1.92,0.09,,0.6,0.03,0.06,0.1,0.14,,0.04,0.02,,,,,,,,,,,,,,,,,,,
2014-03-01,Netherlands,42.98,54.04,0.06,1.86,0.08,,0.55,0.03,0.06,0.12,0.14,,0.04,0.03,,,,,,,,,,,,,,,,,,,
2014-04-01,Netherlands,42.3,54.63,0.06,1.94,0.06,,0.58,0.03,0.07,0.12,0.14,,0.04,0.03,,,,,,,,,,,,,,,,,,,
2014-05-01,Netherlands,40.76,56.43,0.05,1.85,0.08,,0.48,0.03,0.05,0.1,0.12,,0.04,0.02,,,,,,,,,,,,,,,,,,,
2014-06-01,Netherlands,45.9,52.58,0.01,1.09,0.02,,0.28,0.01,0.02,0.03,0.04,,0.01,0.01,,,,,,,,,,,,,,,,,,,
2014-07-01,Netherlands,42.51,55.89,0.02,1.17,0.02,,0.28,0.01,0.02,0.04,0.03,,0.01,0.01,,,,,,,,,,,,,,,,,,,
2014-08-01,Netherlands,37.28,60.71,0.06,1.45,0.03,,0.32,0.01,0.02,0.05,0.04,,0.02,0.01,,,,,,,,,,,,,,,,,,,
2014-09-01,Netherlands,35.1,63.12,0.16,1.19,0.03,,0.27,0.01,0.02,0.05,0.04,,0.01,0.01,,,,,,,,,,,,,,,,,,,
2014-10-01,Netherlands,35.54,62.68,0.25,1.17,0.02,,0.23,0.01,0.02,0.03,0.03,,0.01,0.01,,,,,,,,,,,,,,,,,,,
2014-11-01,Netherlands,34.85,63.23,0.19,1.35,0.02,,0.24,0.01,0.02,0.03,0.03,,0.02,0.01,,,,,,,,,,,,,,,,,,,
2014-12-01,Netherlands,35.74,62.32,0.13,1.38,0.03,,0.25,0.02,0.03,0.03,0.04,,0.02,0.01,,,,,,,,,,,,,,,,,,,
2015-01-01,Kenya,1.31,51.52,11.25,2.85,3.53,1.68,0.59,0.36,0.05,23.88,2.12,0.54,,0.32,,,,,,,,,,,,,,,,,,,
2015-02-01,Kenya,1.37,52.79,11.45,3.01,3.39,1.72,0.61,0.4,0.04,22.3,2.09,0.51,,0.33,,,,,,,,,,,,,,,,,,,
2015-03-01,Kenya,1.33,54.86,11.11,3.02,3.22,1.96,0.68,0.46,0.04,20.55,1.93,0.44,,0.41,,,,,,,,,,,,,,,,,,,
2015-04-01,Kenya,1.24,54.48,11.18,2.87,3.07,2.61,0.59,0.64,0.05,20.75,1.78,0.42,,0.3,,,,,,,,,,,,,,,,,,,
2015-05-01,Kenya,1.22,54.28,10.95,2.91,2.74,4.59,0.58,0.98,0.03,19.37,1.72,0.35,,0.29,,,,,,,,,,,,,,,,,,,
2015-06-01,Kenya,1.1,56.3,13.03,2.8,2.27,4.99,0.63,0.87,0.03,15.89,1.53,0.27,,0.29,,,,,,,,,,,,,,,,,,,
2015-07-01,Kenya,1.13,53.88,11.79,2.92,2.15,5.17,0.57,5.08,0.04,15.36,1.44,0.24,,0.24,,,,,,,,,,,,,,,,,,,
2015-08-01,Kenya,0.42,74.62,6.17,1.73,0.84,1.99,0.26,7.53,0.02,5.65,0.53,0.09,,0.16,,,,,,,,,,,,,,,,,,,
2015-09-01,Kenya,0.27,81.31,4.19,1.51,0.59,1.43,0.17,6.26,0.02,3.72,0.33,0.07,,0.14,,,,,,,,,,,,,,,,,,,
2015-10-01,Kenya,0.34,77.54,5.32,1.78,0.73,1.86,0.21,6.96,0.02,4.57,0.43,0.07,,0.17,,,,,,,,,,,,,,,,,,,
2015-11-01,Kenya,0.46,75.7,6.68,2.26,1.05,2.43,0.21,4.31,0.03,6.04,0.56,0.1,,0.17,,,,,,,,,,,,,,,,,,,
2015-12-01,Kenya,0.42,78.53,5.85,2.34,0.86,2.06,0.21,4.19,0.03,4.86,0.44,0.07,,0.15,,,,,,,,,,,,,,,,,,,
2010-01-01,Austria,63.46,5.96,2.21,1.54,1.52,,1.41,,0.0,,16.67,5.83,1.11,0.1,0.03,0.0,,0.14,,,,,,,0.02,,,,,,,,
2010-02-01,Austria,65.8,6.2,2.0,1.23,1.61,,1.37,,0.0,,14.61,5.74,1.15,0.04,0.04,0.0,,0.17,,,,,,,0.03,,,,,,,,
2010-03-01,Austria,63.45,6.85,2.56,1.12,1.77,,1.58,,0.0,,15.3,5.86,1.04,0.1,0.05,0.0,,0.28,,,,,,,0.05,,,,,,,,
2010-04-01,Austria,61.88,7.67,4.26,0.7,2.14,,1.73,,0.0,,14.8,5.52,0.96,0.09,0.01,0.0,,0.2,,,,,,,0.03,,,,,,,,
2010-05-01,Austria,51.23,11.12,8.48,0.31,2.68,,1.68,,0.0,,17.72,5.84,0.77,0.02,0.01,0.0,,0.12,,,,,,,0.03,,,,,,,,
2010-06-01,Austria,48.19,12.14,8.89,0.39,2.95,,1.64,,0.0,,18.14,6.75,0.78,0.01,0.0,0.0,,0.08,,,,,,,0.04,,,,,,,,
2010-07-01,Austria,53.18,15.99,3.15,0.64,3.52,,2.76,,0.0,,13.43,6.17,0.94,0.06,0.0,0.0,,0.12,,,,,,,0.03,,,,,,,,
2010-08-01,Austria,56.28,18.43,1.85,0.55,3.58,,1.56,,0.0,,11.78,4.98,0.73,0.09,0.0,0.0,,0.12,,,,,,,0.04,,,,,,,,
2010-09-01,Austria,51.76,22.78,1.93,0.38,3.71,,1.35,,0.0,,12.01,5.24,0.6,0.09,0.02,0.0,,0.1,,,,,,,0.02,,,,,,,,
2010-10-01,Austria,49.26,27.34,0.74,0.65,3.98,,1.33,,0.0,,11.22,4.82,0.51,0.04,0.01,0.0,,0.06,,,,,,,0.03,,,,,,,,
2010-11-01,Austria,47.57,31.76,0.54,0.6,3.24,,1.26,,0.0,,9.77,4.21,0.44,0.04,0.0,0.43,,0.12,,,,,,,0.02,,,,,,,,
2010-12-01,Austria,47.34,33.35,0.49,0.49,3.67,,1.09,,0.0,,9.01,3.57,0.36,0.03,0.0,0.45,,0.13,,,,,,,0.02,,,,,,,,
2011-01-01,Austria,47.72,34.68,0.53,1.22,3.39,,0.87,0.0,0.01,,7.58,3.15,0.31,0.04,,0.35,0.0,0.15,,0.0,,,,,0.01,,,,,,,,
2011-02-01,Austria,47.29,36.27,0.33,1.6,3.11,,0.81,0.0,0.0,,7.02,2.84,0.31,0.02,,0.31,0.0,0.07,,0.0,,,,,0.02,,,,,,,,
2011-03-01,Austria,48.61,34.73,0.24,1.55,2.85,,0.93,0.0,0.0,,7.52,2.84,0.23,0.03,,0.32,0.0,0.11,,0.0,,,,,0.04,,,,,,,,
2011-04-01,Austria,47.59,35.32,0.28,1.61,2.3,,0.95,0.0,0.0,,7.63,2.98,0.29,0.02,,0.25,0.64,0.09,,0.0,,,,,0.03,,,,,,,,
2011-05-01,Austria,47.94,37.33,0.31,1.57,0.88,,0.96,0.0,0.0,,6.55,2.25,0.16,0.01,,0.23,1.67,0.09,,0.0,,,,,0.05,,,,,,,,
2011-06-01,Austria,46.64,39.69,0.2,1.29,0.85,,0.9,0.0,0.01,,6.13,2.13,0.21,0.02,,0.19,1.66,0.05,,0.0,,,,,0.04,,,,,,,,
2011-07-01,Austria,46.08,40.31,0.24,1.33,0.73,,1.54,0.0,0.0,,5.9,1.91,0.17,0.01,,0.13,1.59,0.04,,0.0,,,,,0.02,,,,,,,,
2011-08-01,Austria,43.78,43.24,0.27,1.37,0.81,,1.02,0.0,0.0,,5.58,1.94,0.22,0.02,,0.14,1.52,0.06,,0.0,,,,,0.03,,,,,,,,
2011-09-01,Austria,43.83,43.54,0.23,1.45,0.66,,1.03,0.0,0.0,,5.59,1.79,0.15,0.01,,0.16,1.46,0.09,,0.0,,,,,0.03,,,,,,,,
